total_pkts,tcp_pkts,udp_pkts,other_pkts,unique_dports_count,syn_ratio,avg_pkt_size,duration_sec,bytes_per_sec,port_scan_score,small_syn_score,potential_flood,potential_scan,label
9.0,0.0,9.0,0.0,1.0,0.0,340.0,511.2383,5.99,0.01,0.0,0.0,0.0,normal
746.0,518.0,25.0,203.0,6.0,0.1429,172.72,444.2759,290.02,0.06,0.0,0.0,0.0,normal
683.0,483.0,0.0,200.0,74.0,0.0,190.6,388.7351,334.88,0.74,0.0,0.0,1.0,normal
15.0,0.0,15.0,0.0,1.0,0.0,340.0,900.3011,5.66,0.01,0.0,0.0,0.0,attack
41887.0,41871.0,13.0,3.0,9999.0,0.9586,64.55,724.359,3732.4,1.0,0.0,0.0,1.0,attack
2439.0,2439.0,0.0,0.0,150.0,0.0,159.51,718.5145,541.44,1.0,0.0,0.0,1.0,attack
650.703348243217,461.83060785596996,0.000394617677796715,202.20873144068054,70.95412133229867,0.0003188968805426384,181.99319885704608,392.88691475466703,349.6321257713488,0.752709330376422,0.0,0.0002404579630482487,1.0311973171855764,normal
14.322328728806436,0.0004630777216281258,15.139180092126406,0.0,1.0276394426912465,0.0,333.19381836997724,856.1992085514988,5.581871056283876,0.010427543590576684,0.0,0.0,0.0,attack
14.827451154467164,0.0,14.428560551724237,0.000403199140345821,0.9518536645177396,0.00033488821827165936,346.7169648938237,912.3140083997362,5.928553670101053,0.009802332376298288,0.00041485987553434674,0.0,0.0,attack
8.866445589482026,0.0003906588945398898,8.726905448869493,5.717303403095453e-05,1.019430253291456,4.045988457927675e-05,333.37784710715965,522.7807761923982,5.75814548428473,0.009139950944029685,0.00013528697297769774,0.0,0.00036967949373295495,normal
2461.1358036907804,2385.6534542415266,0.0001174764821344547,0.0,146.57435989572383,4.624853004013142e-05,157.71940424886358,710.4815381937046,534.4941909160056,0.9794178142641712,1.0119770034642677e-05,0.0,0.9834894588351029,attack
8.799508138424724,0.00030322332394242034,9.383465420425269,2.0300305346968446e-05,0.9927319513520335,0.0,347.15405979086864,496.0694207306772,5.7538406653311425,0.009816925741700564,0.0004896095832114132,0.0,0.0,normal
2522.083028417659,2363.756939720505,0.00043773575245339036,0.0,150.90151029961035,0.0,155.92184184831237,733.9810097265255,547.8404445710925,1.0181206777843599,0.0,0.0,0.9990717380608676,attack
2424.44265784288,2409.3371642756397,0.0003716684636777215,0.00028055122267918925,156.9496336805417,0.0,157.22108302118374,718.6986312385905,521.9533875270538,1.0357423602302889,0.0,6.552608252118008e-05,0.9626372039925115,attack
14.714618776427374,0.0003520674841577788,15.279034786147381,0.00015272743301111767,1.0148273424183911,0.0,346.8306923119926,868.224868702071,5.518544594070852,0.009978606901232577,0.00018471853849068103,0.0,0.0,attack
8.703343359871592,0.0,8.980487141203401,0.0,1.0155809688428874,0.00039661308253261906,351.7192727856722,503.53663757381764,5.9681464385668965,0.009221542215473144,0.0,0.00032339591568689044,0.00047475411048485323,normal
8.881612820354832,0.0,9.09715130168788,0.00027309032222538405,0.9835835011290479,0.0,326.59192183077886,526.9872365082899,6.272689131734221,0.0103890345857898,0.0,3.9509356203498024e-05,0.0,normal
2444.91971862754,2524.158203515846,0.00045310107369175097,4.593231291519742e-05,153.71659538500953,0.0003387899881966021,153.69374031656463,710.1983153368094,520.4438567803336,0.9883333767406304,0.0,0.0004248407839624584,0.9830832166627842,attack
39879.75699629665,43171.32754980816,12.576329034074849,3.0040147283897216,9774.226478755587,0.9262306360123033,67.34619044893736,717.5898487208436,3573.006954277212,0.9922556202728927,0.0002738608802865711,0.00022326188946915321,0.9894156999588462,attack
2440.192157028135,2370.3514670687564,0.0,0.0002279462533130547,155.06487323522475,0.0,166.37505383188412,693.5449691038582,521.4262891494087,1.0450633253763735,0.0001373732485648002,0.00010089683908747579,1.045252566819977,attack
42770.24248520334,43296.096804664994,12.853977911061222,2.8545906030494717,9713.61498294644,0.9870280997420983,61.32945278198913,714.3408716755574,3575.4487941844445,1.0298464918961503,0.0,0.0,1.0095737426218503,attack
719.810120151844,500.2760563809496,25.508073619324527,204.2882218250987,6.085719956580309,0.14353128899994655,179.8288727911911,466.1586012535154,298.5087364146402,0.06242120534820005,0.0,0.0,0.00023517960402617916,normal
14.305537548483787,0.0,15.428984935711455,0.0,1.0503452539336544,0.0,329.53683097413096,910.6551427836462,5.393061042323228,0.010072509036154035,0.0,0.0,0.0,attack
2536.8014875333793,2452.180830244275,0.0,0.0004670460028643783,142.8305247193154,0.0,154.93699710567537,720.9333151436605,544.2814674477038,0.9665401101026236,0.0,2.642866370673805e-06,0.9573488503236163,attack
15.307655961646416,0.0001716963937009232,15.044161791985905,0.0,0.9569292717977665,0.0,347.05010864791524,892.8917034867981,5.79812591523295,0.010828954598467772,3.4582858376338426e-06,0.00048266203933076225,0.0002512960113593082,attack
43708.786650520065,42697.93551518326,12.36890772469586,3.014766170453533,9882.112788511704,0.9586127721346552,67.06726450854785,720.5542026474558,3649.905714836684,0.953500600939981,0.00021533672628913482,0.0,0.9602854482426688,attack
680.1456425990249,487.47515417742966,0.0,191.9221118835232,75.02585429319282,0.0,187.1715490975192,386.43536504726876,336.1384607918869,0.7372032409786551,0.0002384176928354069,2.427181585671588e-05,1.0282376394997823,normal
9.023619284557707,0.0004598139733166944,9.19876675991674,0.0,1.0246812619314798,1.3980442846634119e-05,350.83101784375424,522.3440351653666,6.18193762637788,0.010002191419696277,1.6299551720415848e-05,0.0,0.0,normal
709.4039700396752,489.8098569805062,0.0,194.18149836130925,74.77475758894136,0.0,190.5510079240564,371.0428426070451,337.4309642124097,0.7491362345853846,0.0,0.00011256719569989041,0.969125154561922,normal
8.968270748706313,0.00041783133387431157,9.02447105117833,0.0001957096970658548,0.9988361469984028,5.713321191198752e-05,334.4362128236496,520.0690691834278,5.842559485246108,0.010001557953053821,0.0,0.0,6.624420416612576e-05,normal
14.927681654386989,0.00030868378169632727,15.236967085197449,0.00047432262249978794,0.9656507596149758,0.0,353.6122213547631,927.736966573199,5.748839044122869,0.010513770118447325,0.00036757719053120866,0.0,0.0,attack
2324.4442833205894,2321.70221807181,0.00021362639209211747,0.00023354619843713508,155.32584489491998,0.0,159.47717618888012,712.9356797087696,529.4909458906452,1.0467783657527736,0.00031333965163227786,0.00014052639320143113,0.9822384980663857,attack
39979.06947223901,40466.98333058627,13.59614330736629,2.8935120547753996,10167.871301810323,0.9148613612838996,63.24061218095133,746.4170142424064,3690.6629022501033,1.0383315407510372,0.0,0.00022632691195668674,0.9886163713884881,attack
40178.99644395879,40929.08725609782,12.861588623091775,3.090929966689647,10047.500825762021,0.9591567220989001,64.4706540250313,718.7596762579421,3744.391466709494,1.0254181612723225,0.0,0.0,0.9506904337778473,attack
14.520434954731359,1.1270168170390422e-05,15.726697456680157,0.0,0.9661558208925678,0.0,348.1297790678123,882.2903943238634,5.481500383263052,0.009344553412970595,0.0,0.0004938970725882529,0.0,attack
41988.738252353,42327.32627529138,13.42920140870509,2.9840755663958567,10301.147361948828,0.9670886800114847,62.866446195645764,736.0641171351058,3762.5671357710926,1.0098248813891142,0.0,6.323704834464248e-05,0.9553854390570059,attack
